source_store,source_product_id,source_name,source_brand,source_gtin,source_price_per_unit,source_unit,source_quantity,target_store,target_product_id,target_name,target_brand,target_gtin,target_price_per_unit,target_unit,target_quantity,candidate_bucket,lexical_score,token_score,trigram_score,same_global_gtin,unit_compatible,blocking_attributes,automated_suggestion,automated_reason,human_label,review_reason,reviewer,reviewed_at,match_version
dia,179570,Galletas rellenas de chocolate maxi choc Principe 250 g,Principe,,10.76,kg,250 g,esclat,c6782dec-43f4-4ca9-b247-cfd3951c11ec,GULLÓN Galletas rellenas de chocolate sin gluten,GULLÓN,,12.84,kg,0.225 kg,hard_negative,0.590189,0.545455,0.673267,false,true,sin_gluten,no_relacionado,Atributos incompatibles: sin_gluten,no_relacionado,Producto diferente,Ruben,2026-08-09T11:48:13.954Z,baseline_candidates_v1
ametller,19156,Leche semidesnatada Llet nostra 1l,LLET NOSTRA,8437004314031,1.25,l,1 l,caprabo,24567240,"Leche semidesnatada sin lactosa LLET NOSTRA, brik 1 l",LLET NOSTRA,,,,1 l,hard_negative,0.873932,0.888889,0.846154,false,false,sin_lactosa,no_relacionado,Atributos incompatibles: sin_lactosa,no_relacionado,Producto diferente,Ruben,2026-08-09T11:48:20.165Z,baseline_candidates_v1
aldi,178801,Mortadela estilo siciliana,LA TABLA®,,4.1,kg,700 g,carrefour,prod394715,Mortadela siciliana en lonchas El Pozo sin gluten 225 g,,8410843013877,6.77,kg,225 g,hard_negative,0.511076,0.500000,0.531646,false,true,sin_gluten,no_relacionado,Atributos incompatibles: sin_gluten,comparable,Producto similar,Ruben,2026-08-09T11:48:30.945Z,baseline_candidates_v1
bonarea,13*1815,Carne picada de vacuno,,,11.65,kg,,esclat,e3c485ae-5ffd-4512-afb5-c3948945ceea,Preparado de carne picada de vacuno ecológica,,,16.65,kg,0.6 kg,hard_negative,0.704401,0.750000,0.619718,false,true,bio,no_relacionado,Atributos incompatibles: bio,no_relacionado,Producto diferente,Ruben,2026-08-09T11:51:40.288Z,baseline_candidates_v1
carrefour,VC4AECOMM-685520,queso tierno El Cigarral 960 g,,,25.73,kg,960 g,plusfresc,019635,"Queso tierno sin lactosa CADÍ, 200 g",CADI,,14.95,kg,200 g,hard_negative,0.531078,0.571429,0.456140,false,true,sin_lactosa,no_relacionado,Atributos incompatibles: sin_lactosa,no_relacionado,Producto diferente,Ruben,2026-08-09T11:51:43.668Z,baseline_candidates_v1
ametller,19151,Agua mineral Solan de cabras 500ml,SOLAN DE CABRAS,8411547001061,1.6,l,500 ml,consum,7406259,Cubito de Hielo Agua Mineral  bolsa,HIELIUM,8437017465003,0.6,kg,2 kg,hard_negative,0.488333,0.500000,0.466667,false,false,,no_relacionado,Unidad canónica ausente o incompatible,no_relacionado,Producto diferente,Ruben,2026-08-09T11:51:49.405Z,baseline_candidates_v1
esclat,c0ca4741-8998-4260-88fe-416666c3e64c,BONPREU Chorizo dulce extra,BONPREU,,12.46,kg,280 g,carrefour,VC4AECOMM-709826,Chorizo extra dulce Carrefour sin gluten 280 g.,,8431876008517,9.25,kg,280 g,hard_negative,0.794879,0.857143,0.679245,false,true,sin_gluten,no_relacionado,Atributos incompatibles: sin_gluten,no_relacionado,Producto diferente,Ruben,2026-08-09T11:51:53.064Z,baseline_candidates_v1
dia,289335,Aceitunas aliñadas receta del cortijo Sarasa 185 g,Sarasa,,11.62,kg,185 g,carrefour,prod63215,Aceitunas verdial aliñadas Receta del Cortijo Sarasa sin gluten 185 g.,,,13.46,kg,185 g,hard_negative,0.819144,0.833333,0.792793,false,true,sin_gluten,no_relacionado,Atributos incompatibles: sin_gluten,no_relacionado,Producto diferente,Ruben,2026-08-09T11:51:56.287Z,baseline_candidates_v1
hiperdino,000000000003496688,Corvina filetes salados kg,,,,,,alcampo,108fcbe8-441e-44b2-9934-8011a073c96e,Salmón entero. - Filetes,SALMÓN,,9.69,kg,2250 g,hard_negative,0.340196,0.333333,0.352941,false,false,entera,no_relacionado,Atributos incompatibles: entera,no_relacionado,Producto diferente,Ruben,2026-08-09T11:51:59.222Z,baseline_candidates_v1
aldi,807901,Chorizo de León extra dulce,LA TABLA®,,16.9,kg,100 g,carrefour,VC4AECOMM-709826,Chorizo extra dulce Carrefour sin gluten 280 g.,,8431876008517,9.25,kg,280 g,hard_negative,0.705533,0.750000,0.622951,false,true,sin_gluten,no_relacionado,Atributos incompatibles: sin_gluten,no_relacionado,Producto diferente,Ruben,2026-08-09T11:52:02.060Z,baseline_candidates_v1
bonarea,13*0086065,Yogur activia desnatado Danone con melocotón 4 u. de 120 g,,,6.04,kg,4 u,plusfresc,015151,"Yogur con melocotón DANONE ACTIVIA 0%, pack 4 unidades",DANONE,,6.22,kg,,hard_negative,0.751068,0.800000,0.660194,false,true,desnatada,no_relacionado,Atributos incompatibles: desnatada,no_relacionado,Producto diferente,Ruben,2026-08-09T11:52:10.966Z,baseline_candidates_v1
alcampo,a4359eb7-49b1-4961-ae13-30477163ecff,Salami extra finas hierbas CAMPOFRÍO - Loncha normal 2 a 3 mm,CAMPOFRÍO,,18.5,kg,112.5 g,esclat,a286e710-a7a2-4a9d-9594-384a6bb1afb6,BONPREU Finas hierbas,BONPREU,,0.79,ud,,hard_negative,0.408626,0.444444,0.342105,false,false,,no_relacionado,Unidad canónica ausente o incompatible,no_relacionado,Producto diferente,Ruben,2026-08-09T11:52:16.019Z,baseline_candidates_v1
dia,19361,Moscatel Geraldino 75 cl,Geraldino,,4.8,l,75 cl,consum,7452923,Pasa Moscatel,CONSUM,8414807561053,9.8,kg,250 gr,hard_negative,0.485000,0.500000,0.457143,false,false,,no_relacionado,Unidad canónica ausente o incompatible,no_relacionado,Producto diferente,Ruben,2026-08-09T11:52:18.821Z,baseline_candidates_v1
ametller,1086,Pimiento rojo al horno Casa Nita 250g,CASA NITA,8436625350046,18.76,kg,250 g,esclat,8ea16b45-35a6-4c12-9475-91b52c252c93,Pimiento dulce rojo 1 ud,,,1.29,ud,1 ud,hard_negative,0.490455,0.500000,0.472727,false,false,,no_relacionado,Unidad canónica ausente o incompatible,no_relacionado,Producto diferente,Ruben,2026-08-09T11:52:22.074Z,baseline_candidates_v1
bonarea,13*0092785,Panela pulverizada Gourmet latino,,,3.9,kg,,consum,7457211,Horchata Gourmet,MERCADER,8425991411185,1.8,l,1 l,hard_negative,0.322327,0.333333,0.301887,false,false,,no_relacionado,Unidad canónica ausente o incompatible,no_relacionado,Producto diferente,Ruben,2026-08-09T11:52:26.181Z,baseline_candidates_v1
condis,704259,BEGETAL KAIKU AVENA SIN AZÚCAR 1 L,KAIKU,,1.39,l,1 l,alcampo,d5fe1fc9-7901-4a77-81f3-a1435022525c,KAIKU Bebida de avena sin azúcares añadidos Begetal 6 x 1 l.,KAIKU,,1.66,l,6 l,hard_negative,0.602360,0.600000,0.606742,false,true,sin_azucar,no_relacionado,Atributos incompatibles: sin_azucar,comparable,Producto similar,Ruben,2026-08-09T11:52:36.547Z,baseline_candidates_v1
esclat,76082675-cab1-4e63-835c-b7b7161c3a01,PROCELI Pan para burger sin gluten,PROCELI,,14.61,kg,0.18 kg,carrefour,726911851,Pan tradicional Proceli sin gluten sin lactosa 160 g.,,,15.31,kg,160 g,hard_negative,0.616667,0.666667,0.523810,false,true,sin_lactosa,no_relacionado,Atributos incompatibles: sin_lactosa,no_relacionado,Producto diferente,Ruben,2026-08-09T11:52:45.587Z,baseline_candidates_v1
consum,7070279,Caramelo Eucalipto Menta Pack de 4,HALLS,8416400906132,23.36,kg,128 gr,hiperdino,000000000001842487,Halls caramelos sabor eucalipto sin azúcar 4 x 32 g,,8416400906132,,,128 g,exact_gtin,0.304167,0.250000,0.404762,true,false,sin_azucar,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:58:09.769Z,baseline_candidates_v1
consum,7403389,Mermelada de Cereza de Temporada,HERO,8410175076847,9.97,kg,350 gr,hiperdino,000000000003405284,Hero mermelada sabor cereza temporada 350 g,,8410175076847,,,350 g,exact_gtin,0.727226,0.750000,0.684932,true,false,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:58:17.776Z,baseline_candidates_v1
alcampo,ff2cb387-a393-463c-b097-f23d1284c314,ACTIVIA Bífidus desnatado (0% materia grasa) con trocitos de piña de Danone 4 x 120 g.,ACTIVIA,8410500003654,6.23,kg,480 g,consum,2154441,Activia 00% con Piña Bífidus Desnatado P-4ud,DANONE,8410500003654,4.98,kg,480 gr,exact_gtin,0.764660,0.800000,0.699029,true,true,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:06.745Z,baseline_candidates_v1
carrefour,835263264,Cerveza Mahou Maestra tostada doble lúpulo botella 33 cl.,,8411327001960,4.67,l,33 cl,hiperdino,000000000001755664,Mahou cerveza maestra 33 cl,,8411327001960,,,33 cl,exact_gtin,0.642289,0.666667,0.597015,true,false,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:58:22.491Z,baseline_candidates_v1
carrefour,prod120105,Vino tinto con crianza ecológico Juan Gil D.O. Jumilla 75 cl.,,8437005068070,12.8,ud,75 cl,consum,7251585,Vino Tinto Crianza D.O.Jumilla,JUAN GIL,8437005068070,17.07,l,0.75 l,exact_gtin,0.738245,0.727273,0.758621,true,false,bio,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:10.368Z,baseline_candidates_v1
alcampo,21193400-554b-4e20-89fb-9a6375285707,AGUINAMAR Pintxo de marisco AGUINAMAR 180 g.,AGUINAMAR,8422107001193,15.78,kg,180 g,carrefour,prod730755,Pintxo de marisco Aguinamar 180 g,,8422107001193,16.94,kg,180 g,exact_gtin,1.030882,1.000000,1.088235,true,true,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:13.864Z,baseline_candidates_v1
hiperdino,000000000007153273,Danone Danonino sabor fresa 6 x 50 g,,8410500015787,,,300 g,mercadona,68124,Danonino sabor fresa Danone,,8410500015787,5.667,kg,,exact_gtin,0.954839,1.000000,0.870968,true,false,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:16.440Z,baseline_candidates_v1
consum,7470537,Bebida Energética Lata Coco y Arándanos,RED BULL,9002490243302,4.76,l,0.25 l,hiperdino,000000000002526560,Red Bull bebida energética sabor coco y arándanos coconut edition 25 cl,,9002490243302,,,25 cl,exact_gtin,0.624272,0.615385,0.640777,true,false,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:17.773Z,baseline_candidates_v1
carrefour,618405687,Cerveza Alhambra Especial pack 12 latas 33 cl.,,8413681306682,2.56,l,33 cl,consum,7316388,Cerveza Especial Lata pack de 12,ALHAMBRA,8413681306682,2.48,l,3.96 l,exact_gtin,0.673333,0.666667,0.685714,true,true,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:19.547Z,baseline_candidates_v1
consum,7359409,Comida Seca Pollo Gatos Esterilizados,ULTIMA,8410650162065,7.3,kg,1.5 kg,hiperdino,000000000001256574,"Affinity Ultimacat esterilizado pollo 1,5 kg",,8410650162065,,,1.5 kg,exact_gtin,0.288034,0.222222,0.410256,true,false,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:21.015Z,baseline_candidates_v1
carrefour,520661029,Mostaza Orlando sin gluten envase 290 g.,,8410066071067,5.59,kg,290 g,hiperdino,000000000002541679,Orlando mostaza 290 ml,,8410066071067,,,290 ml,exact_gtin,0.737778,0.800000,0.622222,true,false,sin_gluten,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:22.326Z,baseline_candidates_v1
carrefour,VC4A-4177602,Café cápsulas cortado Nescafé Dolce Gusto 16 ud.,,7613032396350,0.31,ud,16 ud,consum,7131233,Café Cortado Cápsulas,DOLCE GUSTO,7613032396350,0.31,ud,16 u,exact_gtin,0.687879,0.666667,0.727273,true,true,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:23.490Z,baseline_candidates_v1
consum,7334394,Bebida Láctea 0%0% Proteína Fresa-Frambues,YOPRO DANONE,8410500023652,6.63,l,300 ml,hiperdino,000000000002503257,Yopro drink sabor fresa 300 g,,8410500023652,,,300 g,exact_gtin,0.216503,0.222222,0.205882,true,false,proteina,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:24.796Z,baseline_candidates_v1
carrefour,VC4AECOMM-563636,Leche desnatada enriquecida Vita Calcio con Colágeno Puleva brik 1l,,8410285311364,1.69,l,1 l,consum,7461007,Leche Calcio Colágeno Desnatada,PULEVA,8410285311364,1.29,l,1 l,exact_gtin,0.718472,0.727273,0.702128,true,true,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:26.536Z,baseline_candidates_v1
carrefour,prod810572,"Tostadas de trigo sarraceno ecológicas Santiveri sin gluten, sin lactosa y sin azúcar añadido 100 g.",,8412170039339,28.9,kg,100 g,consum,7433063,Tostadas Sarraceno 0% Azúcares Añadidos,SANTIVERIBIO,8412170039339,28.5,kg,100 gr,exact_gtin,0.372388,0.307692,0.492537,true,true,sin_lactosa|sin_gluten|sin_azucar,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:27.650Z,baseline_candidates_v1
carrefour,VC4AECOMM-057420,Mix cereales sin azúcar añadido Esgir 300 g.,,8414472103909,8.17,kg,300 g,consum,7377211,Mix Cereales 0% Azúcares Añadidos,ESGIR,8414472103909,7.63,kg,300 gr,exact_gtin,0.519026,0.444444,0.657534,true,true,sin_azucar,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:29.181Z,baseline_candidates_v1
alcampo,67a3adfd-a686-468e-a5dd-16c39cee86b1,SPRITE ZERO Refresco de lima limón Zero sin azúcar botella de 2 l.,SPRITE,5449000104885,0.8,l,2 l,carrefour,589802808,Sprite de lima-limón sin azúcar botella 2 l.,,5449000104885,0.82,l,2 l,exact_gtin,0.774545,0.800000,0.727273,true,true,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:30.716Z,baseline_candidates_v1
carrefour,827614049,Bonito del norte en aceite de oliva Consorcio 135 g.,,8410628119282,48.81,kg,135 g,hiperdino,000000000003685655,Consorcio bonito aceite de oliva 195 g,,8410628119282,,,195 g,exact_gtin,0.854321,0.888889,0.790123,true,false,,identico,GTIN global coincidente,identico,i,Ruben,2026-08-09T11:53:31.645Z,baseline_candidates_v1
carrefour,VC4AECOMM-684179,Borrador de bolsas instantáneo Revitalift Laser L'Oréal Paris 15 ml.,,3600524186388,1606.7,l,15 ml,consum,7465271,Borrador Bolsas Ojos Revitalift,L'OREAL,3600524186388,1566,l,15 ml,exact_gtin,0.536837,0.545455,0.520833,true,true,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:39.030Z,baseline_candidates_v1
carrefour,VC4AECOMM-467253,Cacao soluble instantáneo sabor fresa Nestlé Nesquik 350 g.,,8445291306288,13.11,kg,350 g,hiperdino,000000000003890714,Nesquik soluble sabor fresa 350 g,,8445291306288,,,350 g,exact_gtin,0.708872,0.727273,0.674699,true,false,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:42.637Z,baseline_candidates_v1
alcampo,5c527e2f-7e31-4f95-87ff-126245869e55,LA VACA QUE RÍE Queso en porciones 24 uds. 375 g,LA VACA QUE RÍE,8410259102158,9.76,kg,24 uds,carrefour,521034700,Queso fundido en porciones La Vaca Que Ríe sin gluten 375 g.,,8410259102158,10.64,kg,375 g,exact_gtin,0.795513,0.833333,0.725275,true,true,sin_gluten,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:44.369Z,baseline_candidates_v1
carrefour,2003043956,Preparado lácteo infantil de crecimiento con cereales y cacao +12 meses Puleva Peques 3 pack de 3 unidades de 200 ml.,,8411700412314,3.32,l,200 ml,consum,7183585,Peques3 Preparado Lácteo Cereales y Cacao,PULEVA,8411700412314,3.32,l,600 ml,exact_gtin,0.543399,0.533333,0.562092,true,true,infantil,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:45.647Z,baseline_candidates_v1
carrefour,VC4AECOMM-485650,Champú para cabello sin vida Hidra Hialurónico Elvive L'Oreal Paris 400 ml.,,3600524029968,11.2,l,400 ml,consum,7392467,Champú Hialurónico,ELVIVE,3600524029968,11.9,l,400 ml,exact_gtin,0.409438,0.400000,0.426966,true,true,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:47.095Z,baseline_candidates_v1
hiperdino,000000000000371964,La Piña gofio de millo tueste ligero 1 kg,,8411285010103,,,1 kg,mercadona,29107,Gofio de millo La Piña tueste ligero,,8411285010103,1.9,kg,,exact_gtin,0.972368,1.000000,0.921053,true,false,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:49.293Z,baseline_candidates_v1
consum,7193246,Tinte Color Sensation Nº6.35 Rubio Caramelo,GARNIER,3600541176744,3.8,ud,1 u,mercadona,77795,Coloración permanente 6.35 rubio caramelo Color Sensation,,3600541176744,3.8,ud,,exact_gtin,0.715035,0.727273,0.692308,true,true,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:51.057Z,baseline_candidates_v1
consum,7359938,Comida Húmeda Perros Tarrina Pollo,CESAR,3065890146266,7.84,kg,300 gr,hiperdino,000000000002566375,Cesar perro tarrina pollo 300 g,,3065890146266,,,300 g,exact_gtin,0.511111,0.444444,0.634921,true,false,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:52.519Z,baseline_candidates_v1
carrefour,VC4AECOMM-460405,Galletas finas con chocolate Zero Gullón sin azúcar añadido 150 g.,,8410376064438,18.6,kg,150 g,consum,7403694,Galleta Fina Chocoleche,GULLON ZERO,8410376064438,17.67,kg,150 gr,exact_gtin,0.122093,0.000000,0.348837,true,true,sin_azucar,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:53.912Z,baseline_candidates_v1
consum,7354223,Cápsulas Vitamina C Daño Oxidativo,NATURTIERRA,8412016372125,39.9,kg,100 gr,hiperdino,000000000003872307,Naturtierra vitamina C 30 dosis,,8412016372125,,,,exact_gtin,0.287164,0.285714,0.289855,true,false,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:55.106Z,baseline_candidates_v1
alcampo,ea39adcd-0d9c-499b-b6a5-eb08ca4deb31,"SABATER Azafrán molido 0,5 g.",SABATER,8410186851242,2.99,ud,0.5 g,consum,7107944,Azafrán Molido Caja,SABATER,8410186851242,6580,kg,0.5 gr,exact_gtin,0.651111,0.666667,0.622222,true,false,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:56.606Z,baseline_candidates_v1
carrefour,542002309,Leche corporal reparadora lactourea para piel muy seca Lactovit 400 ml.,,8411135354777,14,l,400 ml,consum,7120066,Body Milk Lactourea Pieles Deshidratadas,LACTOVIT,8411135354777,12.5,l,400 ml,exact_gtin,0.217757,0.153846,0.336449,true,true,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:57.780Z,baseline_candidates_v1
consum,7194090,Magdalena Suprema,INPANASA,8410387015030,8.73,kg,480 gr,hiperdino,000000000003848531,Montes Lara magdalenas Supremas 480 g,,8410387015030,,,480 g,exact_gtin,0.201923,0.000000,0.576923,true,false,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:58.938Z,baseline_candidates_v1
alcampo,0caa786d-5b5d-4110-a894-1a2dd645c1da,EL POZO Fiambre de York sin gluten ni lactosa 450 g.,EL POZO,8410843145462,5.4,kg,450 g,consum,7415420,Fiambre de York Maxi,ELPOZO,8410843145462,5.56,kg,450 gr,exact_gtin,0.477174,0.500000,0.434783,true,true,sin_gluten,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:53:59.902Z,baseline_candidates_v1
consum,348235,Cacao Instantáneo,NESQUIK,7613039490266,10.77,kg,390 gr,hiperdino,000000000002597409,Nesquik cacao soluble instantáneo 390 g,,7613039490266,,,390 g,exact_gtin,0.653704,0.666667,0.629630,true,false,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:54:01.197Z,baseline_candidates_v1
alcampo,a485a88d-84a2-4a44-9ec6-cb0d6437c1a4,COLACAO SHAKE Batido de cacao cremoso 0% materia grasa 200 ml.,COLACAO,8410128168230,8.2,l,200 ml,carrefour,832342829,Batido de cacao Shake Cola Cao sin azúcar añadido 200 ml.,,8410128168230,9.15,l,200 ml,exact_gtin,0.456873,0.428571,0.509434,true,true,sin_azucar,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:54:03.974Z,baseline_candidates_v1
consum,7076271,Activia 00% Melocotón Bífidus Desnatado P-4,DANONE,8410500010546,4.98,kg,480 gr,hiperdino,000000000002572697,Activia sabor melocotón 0 % azúcar añadido 4 x 120 g,,8410500010546,,,480 g,exact_gtin,0.436667,0.444444,0.422222,true,false,desnatada,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:54:05.263Z,baseline_candidates_v1
carrefour,VC4AECOMM-436538,Gel de ducha y champú Captain Old Spice 1000 ml.,,8006540818824,8.7,l,1000 ml,hiperdino,000000000003898710,Old Spice gel de baño captain 3en1 1 l,,8006540818824,,,1 l,exact_gtin,0.633333,0.666667,0.571429,true,false,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:54:06.518Z,baseline_candidates_v1
carrefour,VC4AECOMM-554261,Barrita de frutos secos y cacahuetes Nakd sin azúcar añadido 140 g.,,5060088706022,25.36,kg,140 g,consum,7412620,Barrita Frutas y Cacahuete,NAKD,5060088706022,22.79,kg,140 gr,exact_gtin,0.301111,0.200000,0.488889,true,true,sin_azucar,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:54:07.861Z,baseline_candidates_v1
carrefour,VC4AECOMM-568911,Nuggets de proteína de guisante y trigo Green Cuisine Findus 250 g.,,8434702001188,21.4,kg,250 g,hiperdino,000000000002780368,Findus nuggets de pollo 0 % 250 g,,8434702001188,,,250 g,exact_gtin,0.409438,0.400000,0.426966,true,false,proteina,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:54:08.928Z,baseline_candidates_v1
carrefour,699507663,Vino tinto reserva tempranillo Luis Cañas D.O. Rioja 75 cl.,,8427558000023,21.4,ud,75 cl,hiperdino,000000000001830255,Luis Cañas vino tinto reserva D.O. Rioja 75 cl,,8427558000023,,,75 cl,exact_gtin,0.882979,0.923077,0.808511,true,false,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:54:09.840Z,baseline_candidates_v1
alcampo,d1f5de3b-62a9-4202-ab8a-692c095c04af,MAGGI Fideos orientales instantáneos (noodles) de pollo 121 g.,MAGGI,8445290661548,16.45,kg,121 g,carrefour,VC4AECOMM-058257,Fideos orientales de pollo con especias Fusian Maggi 121 g.,,8445290661548,18.6,kg,121 g,exact_gtin,0.708371,0.727273,0.673267,true,true,,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:54:10.705Z,baseline_candidates_v1
alcampo,2855bb31-6f34-4f90-82f9-1f10d8d18e29,"KAIKU Bebida de almendras 100% vegetal, sin azúcares añadidos Begetal 1 l.",KAIKU,8432425018506,1.65,l,1 l,carrefour,fprod1430076,Bebida de almendra Kaiku BeGetal sin gluten sin lactosa y sin azúcar añadido brik 1 l.,,8432425018506,1.99,l,1 l,exact_gtin,0.486607,0.375000,0.693878,true,true,sin_lactosa|sin_gluten|sin_azucar,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:54:11.652Z,baseline_candidates_v1
carrefour,prod1000705,Chocolate negro Nestlé Dolca sin gluten 100 g.,,7613036723671,14.5,kg,100 g,consum,7323814,Chocolate Fondant,DOLCA,7613036723671,14.9,kg,100 gr,exact_gtin,0.302381,0.285714,0.333333,true,true,sin_gluten,identico,GTIN global coincidente,identico,Mismo producto,Ruben,2026-08-09T11:54:12.646Z,baseline_candidates_v1
